date,hour,tag,tagNo,sex,FL,stage,month.year,month.yearID,month,diel,depth,tide,temp
9/13/2013,21,14753,4,Male,182,Mature,Sep-13,5,Sep,night,10,2.82,24.5
9/13/2013,23,14753,4,Male,182,Mature,Sep-13,5,Sep,night,8.92,3.57,24.42833333
9/15/2013,15,14753,4,Male,182,Mature,Sep-13,5,Sep,day,28.5,1.28,24.79
9/21/2013,18,14753,4,Male,182,Mature,Sep-13,5,Sep,night,20.92,1.97,25.09666667
9/21/2013,19,14753,4,Male,182,Mature,Sep-13,5,Sep,night,17.15,1.77,25.07166667
9/21/2013,20,14753,4,Male,182,Mature,Sep-13,5,Sep,night,18.14166667,1.6,25.03
9/23/2013,15,14753,4,Male,182,Mature,Sep-13,5,Sep,day,18.805,2.13,25.35833333
9/23/2013,19,14753,4,Male,182,Mature,Sep-13,5,Sep,night,10.554,2.17,25.13833333
9/23/2013,20,14753,4,Male,182,Mature,Sep-13,5,Sep,night,19.58,1.94,25.12666667
9/25/2013,19,14753,4,Male,182,Mature,Sep-13,5,Sep,night,7.88,2.52,25.06
9/29/2013,15,14753,4,Male,182,Mature,Sep-13,5,Sep,day,22.74,1.32,25.44333333
9/29/2013,23,14753,4,Male,182,Mature,Sep-13,5,Sep,night,3,1.9,25.28166667
10/1/2013,20,14753,4,Male,182,Mature,Oct-13,6,Oct,night,8.2525,3.02,25.39
10/5/2013,16,14753,4,Male,182,Mature,Oct-13,6,Oct,day,21.235,1.24,25.74333333
10/7/2013,21,14753,4,Male,182,Mature,Oct-13,6,Oct,night,4.38875,3.13,25.645
10/9/2013,17,14753,4,Male,182,Mature,Oct-13,6,Oct,day,11.05,1.37,25.99833333
10/9/2013,20,14753,4,Male,182,Mature,Oct-13,6,Oct,night,20.8525,2.75,25.865
10/11/2013,20,14753,4,Male,182,Mature,Oct-13,6,Oct,night,4.85,2.51,25.69
10/15/2013,11,14753,4,Male,182,Mature,Oct-13,6,Oct,day,24.502,2.04,26.565
10/15/2013,15,14753,4,Male,182,Mature,Oct-13,6,Oct,day,18.495,1.28,26.31833333
10/17/2013,17,14753,4,Male,182,Mature,Oct-13,6,Oct,day,31.82666667,1.35,26.04
10/17/2013,19,14753,4,Male,182,Mature,Oct-13,6,Oct,night,3.39,1.51,26.07
10/17/2013,23,14753,4,Male,182,Mature,Oct-13,6,Oct,night,4.65,2.6,25.99833333
10/19/2013,19,14753,4,Male,182,Mature,Oct-13,6,Oct,night,32.75,1.52,26.14666667
10/21/2013,14,14753,4,Male,182,Mature,Oct-13,6,Oct,day,22.618,1.92,26.25833333
10/21/2013,22,14753,4,Male,182,Mature,Oct-13,6,Oct,night,38.81,1.78,25.855
10/23/2013,15,14753,4,Male,182,Mature,Oct-13,6,Oct,day,26.38,2.07,26.17
10/23/2013,19,14753,4,Male,182,Mature,Oct-13,6,Oct,night,17.4375,1.83,26.06833333
10/23/2013,20,14753,4,Male,182,Mature,Oct-13,6,Oct,night,10.416,1.71,26.08833333
10/23/2013,23,14753,4,Male,182,Mature,Oct-13,6,Oct,night,27.89,1.7,26.04666667
10/25/2013,7,14753,4,Male,182,Mature,Oct-13,6,Oct,day,23.35,2.14,26.21833333
10/25/2013,22,14753,4,Male,182,Mature,Oct-13,6,Oct,night,17,1.55,26.23333333
10/27/2013,15,14753,4,Male,182,Mature,Oct-13,6,Oct,day,29.305,2.04,26.59333333
10/27/2013,16,14753,4,Male,182,Mature,Oct-13,6,Oct,day,18.72545455,2.42,26.615
10/27/2013,17,14753,4,Male,182,Mature,Oct-13,6,Oct,day,22.51533333,2.64,26.61666667
10/27/2013,18,14753,4,Male,182,Mature,Oct-13,6,Oct,night,16.53571429,2.69,26.46833333
10/27/2013,19,14753,4,Male,182,Mature,Oct-13,6,Oct,night,19.565,2.53,26.35
10/27/2013,20,14753,4,Male,182,Mature,Oct-13,6,Oct,night,15.2,2.25,26.44833333
10/29/2013,11,14753,4,Male,182,Mature,Oct-13,6,Oct,day,35.98,0.87,26.88333333
10/29/2013,18,14753,4,Male,182,Mature,Oct-13,6,Oct,night,13,3,26.43
10/31/2013,15,14753,4,Male,182,Mature,Oct-13,6,Oct,day,24.405,1.31,26.785
11/2/2013,20,14753,4,Male,182,Mature,Nov-13,7,Nov,night,24.56,3.59,26.51833333
11/2/2013,21,14753,4,Male,182,Mature,Nov-13,7,Nov,night,16.50833333,3.34,26.40833333
11/2/2013,22,14753,4,Male,182,Mature,Nov-13,7,Nov,night,32.44,2.83,26.30333333
11/2/2013,23,14753,4,Male,182,Mature,Nov-13,7,Nov,night,16.7,2.21,26.235
11/10/2013,0,14753,4,Male,182,Mature,Nov-13,7,Nov,night,19.20666667,3.17,26.33833333
11/10/2013,1,14753,4,Male,182,Mature,Nov-13,7,Nov,night,29.524,2.54,26.30666667
11/10/2013,13,14753,4,Male,182,Mature,Nov-13,7,Nov,day,27.875,1.6,26.565
11/12/2013,2,14753,4,Male,182,Mature,Nov-13,7,Nov,night,18.62,2.42,26.635
11/14/2013,17,14753,4,Male,182,Mature,Nov-13,7,Nov,day,25.17,1.07,26.79666667
11/20/2013,15,14753,4,Male,182,Mature,Nov-13,7,Nov,day,23.468,2.18,27.21833333
11/20/2013,16,14753,4,Male,182,Mature,Nov-13,7,Nov,day,22.135,2.31,27.205
11/30/2013,1,14753,4,Male,182,Mature,Nov-13,7,Nov,night,16.1,1.57,27.31
12/4/2013,1,14753,4,Male,182,Mature,Dec-13,8,Dec,night,10.9,1.75,26.77833333
12/16/2013,1,14753,4,Male,182,Mature,Dec-13,8,Dec,night,34.26,2.79,27.83
12/18/2013,15,14753,4,Male,182,Mature,Dec-13,8,Dec,day,36.99,1.92,27.70833333
12/20/2013,0,14753,4,Male,182,Mature,Dec-13,8,Dec,night,27.11,2.49,27.34333333
12/20/2013,6,14753,4,Male,182,Mature,Dec-13,8,Dec,day,23.65,1.82,27.08
12/20/2013,21,14753,4,Male,182,Mature,Dec-13,8,Dec,night,15.8,1.61,27.21
5/2/2013,5,14775,6,Female,120,Immature,May-13,1,May,night,3.8525,2.73,26.16333333
5/2/2013,12,14775,6,Female,120,Immature,May-13,1,May,day,15.2,1.63,26.28333333
5/2/2013,13,14775,6,Female,120,Immature,May-13,1,May,day,42.95,1.55,26.25166667
5/6/2013,5,14775,6,Female,120,Immature,May-13,1,May,night,10.79,2.76,25.70833333
5/6/2013,9,14775,6,Female,120,Immature,May-13,1,May,day,42.14,2.79,25.73833333
5/6/2013,11,14775,6,Female,120,Immature,May-13,1,May,day,40.025,1.94,26.03333333
5/6/2013,12,14775,6,Female,120,Immature,May-13,1,May,day,38.51,1.58,26.11666667
5/6/2013,14,14775,6,Female,120,Immature,May-13,1,May,day,39.42,1.31,25.865
5/6/2013,19,14775,6,Female,120,Immature,May-13,1,May,night,13.4975,2.65,25.64166667
5/8/2013,5,14775,6,Female,120,Immature,May-13,1,May,night,0,2.64,25.55666667
5/8/2013,7,14775,6,Female,120,Immature,May-13,1,May,day,40.33,3.42,25.57833333
5/8/2013,11,14775,6,Female,120,Immature,May-13,1,May,day,41.995,2.03,25.845
5/8/2013,12,14775,6,Female,120,Immature,May-13,1,May,day,40.33,1.57,26.00666667
5/8/2013,13,14775,6,Female,120,Immature,May-13,1,May,day,42.295,1.26,25.96
5/8/2013,14,14775,6,Female,120,Immature,May-13,1,May,day,26.9125,1.15,25.81666667
5/8/2013,18,14775,6,Female,120,Immature,May-13,1,May,night,14.96333333,2.69,25.67333333
5/10/2013,5,14775,6,Female,120,Immature,May-13,1,May,night,21.22,2.4,25.33166667
5/10/2013,6,14775,6,Female,120,Immature,May-13,1,May,day,32.14,3.08,25.295
5/10/2013,14,14775,6,Female,120,Immature,May-13,1,May,day,41.54,1.01,25.58
5/10/2013,15,14775,6,Female,120,Immature,May-13,1,May,day,21.53,1.07,25.47666667
5/10/2013,16,14775,6,Female,120,Immature,May-13,1,May,day,22.1325,1.48,25.44833333
5/10/2013,18,14775,6,Female,120,Immature,May-13,1,May,night,16.1525,2.68,25.405
5/10/2013,21,14775,6,Female,120,Immature,May-13,1,May,night,24.56,2.86,25.43333333
5/12/2013,5,14775,6,Female,120,Immature,May-13,1,May,night,0.6,2.02,25.105
5/12/2013,15,14775,6,Female,120,Immature,May-13,1,May,day,43.96,0.87,25.34666667
5/12/2013,16,14775,6,Female,120,Immature,May-13,1,May,day,44.57,1.14,25.26
5/12/2013,19,14775,6,Female,120,Immature,May-13,1,May,night,22.47833333,3.01,25.22833333
5/12/2013,20,14775,6,Female,120,Immature,May-13,1,May,night,22.62625,3.27,25.23166667
5/14/2013,2,14775,6,Female,120,Immature,May-13,1,May,night,15.8,0.62,25.19
5/14/2013,4,14775,6,Female,120,Immature,May-13,1,May,night,2.31,0.9,25.23833333
5/14/2013,12,14775,6,Female,120,Immature,May-13,1,May,day,37.9,2.06,25.69833333
5/14/2013,18,14775,6,Female,120,Immature,May-13,1,May,night,24.555,2.03,25.385
5/14/2013,20,14775,6,Female,120,Immature,May-13,1,May,night,1.8,3.24,25.345
5/14/2013,23,14775,6,Female,120,Immature,May-13,1,May,night,4.245,2.66,25.43
5/16/2013,3,14775,6,Female,120,Immature,May-13,1,May,night,0,0.66,25.46166667
5/16/2013,4,14775,6,Female,120,Immature,May-13,1,May,night,13.2,0.76,25.46166667
5/16/2013,5,14775,6,Female,120,Immature,May-13,1,May,night,6.484,1.16,25.47
5/16/2013,19,14775,6,Female,120,Immature,May-13,1,May,night,1.106666667,2.28,25.73833333
5/16/2013,20,14775,6,Female,120,Immature,May-13,1,May,night,5.15,2.94,25.66166667
5/16/2013,21,14775,6,Female,120,Immature,May-13,1,May,night,12.1225,3.33,25.61166667
5/16/2013,22,14775,6,Female,120,Immature,May-13,1,May,night,18.5,3.39,25.53166667
5/16/2013,23,14775,6,Female,120,Immature,May-13,1,May,night,13.65,3.09,25.555
5/18/2013,2,14775,6,Female,120,Immature,May-13,1,May,night,8.204166667,1.27,25.31166667
5/18/2013,4,14775,6,Female,120,Immature,May-13,1,May,night,3.64,0.87,25.25
5/18/2013,9,14775,6,Female,120,Immature,May-13,1,May,day,37.6,3.32,25.21333333
5/18/2013,11,14775,6,Female,120,Immature,May-13,1,May,day,42.14,3.3,25.25166667
5/18/2013,21,14775,6,Female,120,Immature,May-13,1,May,night,0.9,2.97,25.14666667
5/20/2013,14,14775,6,Female,120,Immature,May-13,1,May,day,16.695,1.82,25.21833333
5/20/2013,15,14775,6,Female,120,Immature,May-13,1,May,day,28.7025,1.32,25.13833333
5/20/2013,19,14775,6,Female,120,Immature,May-13,1,May,night,3.335,1.35,25.17166667
5/22/2013,5,14775,6,Female,120,Immature,May-13,1,May,night,6.06,1.57,25.13166667
5/22/2013,7,14775,6,Female,120,Immature,May-13,1,May,day,26.68,1.57,25.10833333
5/22/2013,12,14775,6,Female,120,Immature,May-13,1,May,day,32.26,2.77,25.655
5/22/2013,14,14775,6,Female,120,Immature,May-13,1,May,day,22.63666667,2.16,25.675
5/22/2013,18,14775,6,Female,120,Immature,May-13,1,May,night,15.2,1.15,25.33833333
5/22/2013,19,14775,6,Female,120,Immature,May-13,1,May,night,2.958,1.22,25.33
5/22/2013,20,14775,6,Female,120,Immature,May-13,1,May,night,11.92,1.47,25.30833333
5/24/2013,3,14775,6,Female,120,Immature,May-13,1,May,night,0,2.51,25.015
5/24/2013,4,14775,6,Female,120,Immature,May-13,1,May,night,0.15,2.27,24.99833333
5/24/2013,5,14775,6,Female,120,Immature,May-13,1,May,night,6.311428571,2.08,24.97166667
5/24/2013,6,14775,6,Female,120,Immature,May-13,1,May,day,18.94375,1.92,24.83166667
5/24/2013,8,14775,6,Female,120,Immature,May-13,1,May,day,24.485,1.72,24.66166667
5/24/2013,9,14775,6,Female,120,Immature,May-13,1,May,day,25.82333333,1.81,24.77
5/24/2013,10,14775,6,Female,120,Immature,May-13,1,May,day,26.316,2.02,24.81666667
5/24/2013,11,14775,6,Female,120,Immature,May-13,1,May,day,25.47,2.24,24.91833333
5/24/2013,12,14775,6,Female,120,Immature,May-13,1,May,day,23.95,2.39,25.00166667
5/24/2013,13,14775,6,Female,120,Immature,May-13,1,May,day,25.31666667,2.42,24.91
5/24/2013,14,14775,6,Female,120,Immature,May-13,1,May,day,24.12571429,2.29,24.85666667
5/24/2013,15,14775,6,Female,120,Immature,May-13,1,May,day,24.25666667,2.08,24.835
5/24/2013,16,14775,6,Female,120,Immature,May-13,1,May,day,22.6625,1.82,24.78
5/24/2013,17,14775,6,Female,120,Immature,May-13,1,May,day,25.17,1.6,24.74833333
5/24/2013,19,14775,6,Female,120,Immature,May-13,1,May,night,10.4525,1.35,24.70833333
5/26/2013,5,14775,6,Female,120,Immature,May-13,1,May,night,1.213333333,2.6,24.40666667
5/26/2013,9,14775,6,Female,120,Immature,May-13,1,May,day,32.24333333,1.73,24.38666667
5/26/2013,10,14775,6,Female,120,Immature,May-13,1,May,day,26.21733333,1.65,24.48833333
5/26/2013,11,14775,6,Female,120,Immature,May-13,1,May,day,27.59,1.73,24.52833333
5/26/2013,12,14775,6,Female,120,Immature,May-13,1,May,day,23.045,1.9,24.57833333
5/26/2013,14,14775,6,Female,120,Immature,May-13,1,May,day,19.524,2.2,24.57166667
5/26/2013,15,14775,6,Female,120,Immature,May-13,1,May,day,22.649,2.23,24.49
5/26/2013,16,14775,6,Female,120,Immature,May-13,1,May,day,19.415,2.17,24.45666667
5/26/2013,18,14775,6,Female,120,Immature,May-13,1,May,night,7.148,1.84,24.38666667
5/28/2013,5,14775,6,Female,120,Immature,May-13,1,May,night,0.706666667,3.01,24.34333333
5/28/2013,7,14775,6,Female,120,Immature,May-13,1,May,day,22.91111111,2.66,24.315
5/28/2013,9,14775,6,Female,120,Immature,May-13,1,May,day,21.79375,1.93,24.38333333
5/28/2013,10,14775,6,Female,120,Immature,May-13,1,May,day,24.1825,1.6,24.42166667
5/28/2013,11,14775,6,Female,120,Immature,May-13,1,May,day,29.11,1.42,24.48833333
5/28/2013,13,14775,6,Female,120,Immature,May-13,1,May,day,21.225,1.65,24.58
5/28/2013,14,14775,6,Female,120,Immature,May-13,1,May,day,22.09625,1.92,24.70666667
5/28/2013,15,14775,6,Female,120,Immature,May-13,1,May,day,24.35666667,2.17,24.71166667
5/28/2013,16,14775,6,Female,120,Immature,May-13,1,May,day,8.794,2.33,24.58333333
5/28/2013,18,14775,6,Female,120,Immature,May-13,1,May,night,12.525,2.25,24.49666667
5/28/2013,22,14775,6,Female,120,Immature,May-13,1,May,night,30.02,1.3,24.46
5/30/2013,8,14775,6,Female,120,Immature,May-13,1,May,day,31.76,2.72,24.45
5/30/2013,10,14775,6,Female,120,Immature,May-13,1,May,day,22.13,1.8,24.525
5/30/2013,11,14775,6,Female,120,Immature,May-13,1,May,day,43.36,1.4,24.56833333
5/30/2013,12,14775,6,Female,120,Immature,May-13,1,May,day,43.05,1.18,24.58166667
5/30/2013,13,14775,6,Female,120,Immature,May-13,1,May,day,21.83,1.25,24.60833333
5/30/2013,15,14775,6,Female,120,Immature,May-13,1,May,day,23.14333333,1.94,24.62333333
6/1/2013,3,14775,6,Female,120,Immature,Jun-13,2,Jun,night,1.41,2.12,24.36666667
6/1/2013,4,14775,6,Female,120,Immature,Jun-13,2,Jun,night,11.6825,2.7,24.33833333
6/1/2013,5,14775,6,Female,120,Immature,Jun-13,2,Jun,night,1.82,3.15,24.28333333
6/1/2013,9,14775,6,Female,120,Immature,Jun-13,2,Jun,day,39.72,2.62,24.33
6/1/2013,10,14775,6,Female,120,Immature,Jun-13,2,Jun,day,40.785,2.09,24.44166667
6/1/2013,11,14775,6,Female,120,Immature,Jun-13,2,Jun,day,43.66,1.57,24.43833333
6/1/2013,12,14775,6,Female,120,Immature,Jun-13,2,Jun,day,34.85,1.17,24.44
6/1/2013,14,14775,6,Female,120,Immature,Jun-13,2,Jun,day,42.9,1.19,24.42833333
6/1/2013,18,14775,6,Female,120,Immature,Jun-13,2,Jun,night,16.25,2.77,24.355
6/3/2013,12,14775,6,Female,120,Immature,Jun-13,2,Jun,day,39.11,1.3,24.81666667
6/5/2013,7,14775,6,Female,120,Immature,Jun-13,2,Jun,day,28.35,3.5,24.06833333
6/5/2013,8,14775,6,Female,120,Immature,Jun-13,2,Jun,day,23.95,3.46,24.15
6/5/2013,9,14775,6,Female,120,Immature,Jun-13,2,Jun,day,32.01,3.13,24.215
6/5/2013,10,14775,6,Female,120,Immature,Jun-13,2,Jun,day,40.93,2.61,24.28666667
6/5/2013,11,14775,6,Female,120,Immature,Jun-13,2,Jun,day,24.18125,2.01,24.31333333
6/5/2013,12,14775,6,Female,120,Immature,Jun-13,2,Jun,day,24.36235294,1.47,24.34833333
6/5/2013,13,14775,6,Female,120,Immature,Jun-13,2,Jun,day,24.90714286,1.07,24.32333333
6/5/2013,14,14775,6,Female,120,Immature,Jun-13,2,Jun,day,21.36272727,0.9,24.36166667
6/7/2013,7,14775,6,Female,120,Immature,Jun-13,2,Jun,day,32.14,3.37,24.06833333
6/7/2013,8,14775,6,Female,120,Immature,Jun-13,2,Jun,day,41.845,3.49,24.11333333
6/7/2013,9,14775,6,Female,120,Immature,Jun-13,2,Jun,day,41.84,3.27,24.17666667
6/7/2013,11,14775,6,Female,120,Immature,Jun-13,2,Jun,day,41.235,2.21,24.29333333
6/7/2013,12,14775,6,Female,120,Immature,Jun-13,2,Jun,day,29.675,1.63,24.35666667
6/7/2013,13,14775,6,Female,120,Immature,Jun-13,2,Jun,day,39.42,1.19,24.39833333
6/7/2013,14,14775,6,Female,120,Immature,Jun-13,2,Jun,day,41.235,0.94,24.34
6/7/2013,15,14775,6,Female,120,Immature,Jun-13,2,Jun,day,30.015,0.95,24.26833333
6/7/2013,16,14775,6,Female,120,Immature,Jun-13,2,Jun,day,19,1.31,24.25666667
6/9/2013,8,14775,6,Female,120,Immature,Jun-13,2,Jun,day,40.93,3.4,24.13166667
6/9/2013,9,14775,6,Female,120,Immature,Jun-13,2,Jun,day,40.785,3.33,24.19
6/9/2013,11,14775,6,Female,120,Immature,Jun-13,2,Jun,day,41.84,2.39,24.315
6/9/2013,13,14775,6,Female,120,Immature,Jun-13,2,Jun,day,41.385,1.31,24.43833333
6/9/2013,14,14775,6,Female,120,Immature,Jun-13,2,Jun,day,40.63,1.02,24.36666667
6/9/2013,15,14775,6,Female,120,Immature,Jun-13,2,Jun,day,25.53,0.95,24.30333333
6/11/2013,11,14775,6,Female,120,Immature,Jun-13,2,Jun,day,40.63,2.52,24.22833333
6/11/2013,15,14775,6,Female,120,Immature,Jun-13,2,Jun,day,32.44,1,24.26
6/17/2013,8,14775,6,Female,120,Immature,Jun-13,2,Jun,day,27.44,2.46,24.02166667
6/17/2013,9,14775,6,Female,120,Immature,Jun-13,2,Jun,day,28.2,2.64,24.17833333
6/17/2013,10,14775,6,Female,120,Immature,Jun-13,2,Jun,day,27.39,2.67,24.355
6/17/2013,11,14775,6,Female,120,Immature,Jun-13,2,Jun,day,23.04,2.53,24.33333333
6/17/2013,12,14775,6,Female,120,Immature,Jun-13,2,Jun,day,25.36666667,2.21,24.255
6/17/2013,14,14775,6,Female,120,Immature,Jun-13,2,Jun,day,24.255,1.51,24.15666667
6/19/2013,12,14775,6,Female,120,Immature,Jun-13,2,Jun,day,21.0725,2.19,24.48166667
6/19/2013,15,14775,6,Female,120,Immature,Jun-13,2,Jun,day,21.28454545,1.46,24.29333333
6/21/2013,7,14775,6,Female,120,Immature,Jun-13,2,Jun,day,38.81,2.05,23.77666667
6/21/2013,8,14775,6,Female,120,Immature,Jun-13,2,Jun,day,42.45,2.15,23.85
6/21/2013,9,14775,6,Female,120,Immature,Jun-13,2,Jun,day,41.54,2.23,23.865
6/21/2013,11,14775,6,Female,120,Immature,Jun-13,2,Jun,day,39.72,2.2,23.94666667
6/21/2013,13,14775,6,Female,120,Immature,Jun-13,2,Jun,day,25.894,1.92,24.005
6/21/2013,14,14775,6,Female,120,Immature,Jun-13,2,Jun,day,15.45,1.73,23.9
6/21/2013,15,14775,6,Female,120,Immature,Jun-13,2,Jun,day,23.352,1.6,23.85666667
6/23/2013,7,14775,6,Female,120,Immature,Jun-13,2,Jun,day,39.72,2.14,23.53833333
6/23/2013,11,14775,6,Female,120,Immature,Jun-13,2,Jun,day,42.9,2.03,23.89833333
6/23/2013,12,14775,6,Female,120,Immature,Jun-13,2,Jun,day,40.93,1.96,23.92666667
6/23/2013,13,14775,6,Female,120,Immature,Jun-13,2,Jun,day,37.49666667,1.88,23.95
6/23/2013,14,14775,6,Female,120,Immature,Jun-13,2,Jun,day,33.23375,1.79,23.84833333
6/25/2013,7,14775,6,Female,120,Immature,Jun-13,2,Jun,day,43.05,2.29,23.42166667
6/25/2013,8,14775,6,Female,120,Immature,Jun-13,2,Jun,day,30.62,2.17,23.42
6/25/2013,9,14775,6,Female,120,Immature,Jun-13,2,Jun,day,25.165,2.05,23.44666667
6/25/2013,13,14775,6,Female,120,Immature,Jun-13,2,Jun,day,35.775,1.8,23.76666667
6/27/2013,7,14775,6,Female,120,Immature,Jun-13,2,Jun,day,42.45,2.48,23.57
6/27/2013,11,14775,6,Female,120,Immature,Jun-13,2,Jun,day,43.96,1.73,23.71
6/29/2013,9,14775,6,Female,120,Immature,Jun-13,2,Jun,day,24.071,2.17,23.68833333
6/29/2013,13,14775,6,Female,120,Immature,Jun-13,2,Jun,day,4.245,1.53,23.73166667
6/29/2013,15,14775,6,Female,120,Immature,Jun-13,2,Jun,day,41.72625,1.87,23.74666667
7/1/2013,7,14775,6,Female,120,Immature,Jul-13,3,Jul,day,45.935,2.9,23.24333333
7/1/2013,10,14775,6,Female,120,Immature,Jul-13,3,Jul,day,42.45,1.92,23.32833333
7/1/2013,15,14775,6,Female,120,Immature,Jul-13,3,Jul,day,20.31,1.83,23.37666667
7/3/2013,6,14775,6,Female,120,Immature,Jul-13,3,Jul,day,31.2,3.19,23.07166667
7/3/2013,7,14775,6,Female,120,Immature,Jul-13,3,Jul,day,37.33571429,3.14,23.12
7/3/2013,9,14775,6,Female,120,Immature,Jul-13,3,Jul,day,30.9,2.44,23.28166667
7/3/2013,11,14775,6,Female,120,Immature,Jul-13,3,Jul,day,35.17,1.58,23.49
7/5/2013,12,14775,6,Female,120,Immature,Jul-13,3,Jul,day,25.97333333,1.2,23.71666667
7/5/2013,13,14775,6,Female,120,Immature,Jul-13,3,Jul,day,37.29,0.99,23.75
7/7/2013,8,14775,6,Female,120,Immature,Jul-13,3,Jul,day,17.845,3.43,23.63833333
7/7/2013,14,14775,6,Female,120,Immature,Jul-13,3,Jul,day,41.54,0.78,23.91666667
7/7/2013,15,14775,6,Female,120,Immature,Jul-13,3,Jul,day,18.20333333,1.05,23.845
7/11/2013,8,14775,6,Female,120,Immature,Jul-13,3,Jul,day,38.2,3.65,23.67666667
7/11/2013,14,14775,6,Female,120,Immature,Jul-13,3,Jul,day,40.63,0.53,23.92166667
7/11/2013,15,14775,6,Female,120,Immature,Jul-13,3,Jul,day,38.264,0.5,23.885
7/13/2013,10,14775,6,Female,120,Immature,Jul-13,3,Jul,day,25.81285714,3.28,23.45666667
7/13/2013,11,14775,6,Female,120,Immature,Jul-13,3,Jul,day,41.69,2.66,23.49166667
7/13/2013,12,14775,6,Female,120,Immature,Jul-13,3,Jul,day,39.72,1.89,23.56333333
7/17/2013,8,14775,6,Female,120,Immature,Jul-13,3,Jul,day,44.57,2.28,23.12333333
7/17/2013,10,14775,6,Female,120,Immature,Jul-13,3,Jul,day,41.995,2.96,23.245
7/21/2013,8,14775,6,Female,120,Immature,Jul-13,3,Jul,day,44.27,1.56,23.705
7/21/2013,12,14775,6,Female,120,Immature,Jul-13,3,Jul,day,35.47,2.27,24.20333333
7/23/2013,6,14775,6,Female,120,Immature,Jul-13,3,Jul,day,39.42,2.34,23.71166667
7/23/2013,9,14775,6,Female,120,Immature,Jul-13,3,Jul,day,17.9,1.5,23.70666667
7/23/2013,10,14775,6,Female,120,Immature,Jul-13,3,Jul,day,30.468,1.48,23.79
7/23/2013,11,14775,6,Female,120,Immature,Jul-13,3,Jul,day,27.135,1.62,23.86166667
7/23/2013,19,14775,6,Female,120,Immature,Jul-13,3,Jul,night,13.62,1.54,23.675
7/23/2013,20,14775,6,Female,120,Immature,Jul-13,3,Jul,night,16.8475,1.41,23.66166667
7/25/2013,6,14775,6,Female,120,Immature,Jul-13,3,Jul,day,39.42,2.78,22.91833333
7/25/2013,7,14775,6,Female,120,Immature,Jul-13,3,Jul,day,27.712,2.46,22.90833333
7/25/2013,8,14775,6,Female,120,Immature,Jul-13,3,Jul,day,40.02,2.06,22.935
7/25/2013,9,14775,6,Female,120,Immature,Jul-13,3,Jul,day,41.24,1.65,22.93833333
7/25/2013,10,14775,6,Female,120,Immature,Jul-13,3,Jul,day,41.24,1.35,22.975
7/25/2013,11,14775,6,Female,120,Immature,Jul-13,3,Jul,day,40.33,1.26,22.99833333
7/25/2013,12,14775,6,Female,120,Immature,Jul-13,3,Jul,day,41.54,1.39,23.15
7/25/2013,13,14775,6,Female,120,Immature,Jul-13,3,Jul,day,42.45,1.65,23.17333333
7/25/2013,15,14775,6,Female,120,Immature,Jul-13,3,Jul,day,19.61333333,2.19,23.195
7/29/2013,8,14775,6,Female,120,Immature,Jul-13,3,Jul,day,41.33666667,2.74,23.03666667
7/29/2013,9,14775,6,Female,120,Immature,Jul-13,3,Jul,day,44.27,2.26,23.185
7/29/2013,17,14775,6,Female,120,Immature,Jul-13,3,Jul,day,22.13,2.59,23.135
8/2/2013,8,14775,6,Female,120,Immature,Aug-13,4,Aug,day,41.54,3.06,22.76166667
8/2/2013,12,14775,6,Female,120,Immature,Aug-13,4,Aug,day,42.24333333,1.21,23.10166667
8/4/2013,7,14775,6,Female,120,Immature,Aug-13,4,Aug,day,23.95,3.13,22.92833333
8/8/2013,10,14775,6,Female,120,Immature,Aug-13,4,Aug,day,34.87,2.5,23.645
8/8/2013,12,14775,6,Female,120,Immature,Aug-13,4,Aug,day,35.47,1.55,23.94333333
8/10/2013,16,14775,6,Female,120,Immature,Aug-13,4,Aug,day,40.93,1.11,23.66666667
8/12/2013,16,14775,6,Female,120,Immature,Aug-13,4,Aug,day,27.59,1.1,23.665
8/12/2013,17,14775,6,Female,120,Immature,Aug-13,4,Aug,day,18.71,1.35,23.595
8/14/2013,14,14775,6,Female,120,Immature,Aug-13,4,Aug,day,37.6,1.26,23.98166667
8/14/2013,17,14775,6,Female,120,Immature,Aug-13,4,Aug,day,30.32,1.3,23.9
8/18/2013,12,14775,6,Female,120,Immature,Aug-13,4,Aug,day,37.6,1.94,24.87333333
8/18/2013,15,14775,6,Female,120,Immature,Aug-13,4,Aug,day,21.73,1.43,24.44333333
8/18/2013,16,14775,6,Female,120,Immature,Aug-13,4,Aug,day,23.044,1.38,24.30833333
8/20/2013,10,14775,6,Female,120,Immature,Aug-13,4,Aug,day,40.93,1.98,24.50166667
8/20/2013,14,14775,6,Female,120,Immature,Aug-13,4,Aug,day,35.47,1.68,24.87666667
8/20/2013,16,14775,6,Female,120,Immature,Aug-13,4,Aug,day,24.86333333,1.55,24.49333333
8/22/2013,6,14775,6,Female,120,Immature,Aug-13,4,Aug,day,33.35,2.2,24.11
8/22/2013,7,14775,6,Female,120,Immature,Aug-13,4,Aug,day,25.47,2.07,24.14666667
8/22/2013,12,14775,6,Female,120,Immature,Aug-13,4,Aug,day,42.75,1.8,24.29166667
8/22/2013,15,14775,6,Female,120,Immature,Aug-13,4,Aug,day,17.53,1.75,24.41
8/24/2013,8,14775,6,Female,120,Immature,Aug-13,4,Aug,day,33.55333333,2,23.935
8/24/2013,15,14775,6,Female,120,Immature,Aug-13,4,Aug,day,22.63666667,1.88,24.57833333
